"","x","y"
"79",7.61744966442953,4.52903460015707
"80",7.6510067114094,4.7169141316851
"81",7.68456375838926,4.59764277565114
"82",7.71812080536913,4.95840830678461
"83",7.75167785234899,4.53095086743351
"84",7.78523489932886,4.4807218824622
"85",7.81879194630872,4.46799511625447
"86",7.85234899328859,4.28388929982471
"87",7.88590604026846,4.39126365855486
"88",7.91946308724832,4.41287591349263
"89",7.95302013422819,4.62882366913541
"90",7.98657718120805,4.67429292014971
"91",8.02013422818792,4.83003662187199
"92",8.05369127516779,3.99862015626457
"93",8.08724832214765,4.50871669514748
"94",8.12080536912752,4.35862930241274
"95",8.15436241610738,4.40097147864644
"96",8.18791946308725,4.49419669926927
"97",8.22147651006711,4.7352928533113
"98",8.25503355704698,4.74331459055348
"99",8.28859060402685,4.453734769455
"100",8.32214765100671,4.65535013313481
"101",8.35570469798658,4.78413756609365
"102",8.38926174496644,4.67533198725845
"103",8.42281879194631,5.00249874518453
"104",8.45637583892617,4.92756409114266
"105",8.48993288590604,4.99470430498855
"106",8.52348993288591,4.86377510734368
"107",8.55704697986577,4.85264331829232
"108",8.59060402684564,4.82230004423717
"109",8.6241610738255,5.0543242419325
"110",8.65771812080537,4.67496416037707
"111",8.69127516778524,5.17867817042325
"112",8.7248322147651,5.38139312407305
"113",8.75838926174497,4.86883670014696
"114",8.79194630872483,4.76626583297702
"115",8.8255033557047,4.97230060687843
"116",8.85906040268456,4.91702893007985
"117",8.89261744966443,4.82067068220399
"118",8.9261744966443,5.50657611608703
"119",8.95973154362416,5.1163562214072
"120",8.99328859060403,5.06631743019953
"121",9.02684563758389,5.3018428789324
"122",9.06040268456376,5.21734403868217
"123",9.09395973154362,5.384699276267
"124",9.12751677852349,5.51199607314175
"125",9.16107382550335,5.36182035404003
"126",9.19463087248322,5.2837598053996
"127",9.22818791946309,5.35798140792408
"128",9.26174496644295,4.87289847011145
"129",9.29530201342282,5.10400081671847
"130",9.32885906040269,5.05053905135891
"131",9.36241610738255,5.03968411745396
"132",9.39597315436242,5.50314595012453
"133",9.42953020134228,4.97862225168541
"134",9.46308724832215,5.62210618814414
"135",9.49664429530201,4.99545908962992
"136",9.53020134228188,5.18829289347937
"137",9.56375838926174,5.18065836690206
"138",9.59731543624161,5.38078217707085
"139",9.63087248322148,5.11093612087975
"140",9.66442953020134,5.52238707177438
"141",9.69798657718121,5.28170930656793
"142",9.73154362416107,5.28181725005444
"143",9.76510067114094,5.41787707139146
"144",9.7986577181208,5.64731842172153
"145",9.83221476510067,5.32599593403478
"146",9.86577181208054,5.39937224331133
"147",9.8993288590604,5.43334310338628
"148",9.93288590604027,5.78003130666444
"149",9.96644295302013,5.30866053891134
"150",10,5.33357607147445
